,1. open,2. high,3. low,4. close,5. volume
2015-05-29,1.3950,1.3950,1.3950,1.3950,0
2015-05-28,1.3950,1.3950,1.3950,1.3950,0
2015-05-27,1.3950,1.3950,1.3950,1.3950,0
2015-05-26,1.3950,1.3950,1.3950,1.3950,25
2015-05-22,1.3950,1.3950,1.3950,1.3950,1500
2015-05-21,1.4066,1.4066,1.4066,1.4066,0
2015-05-20,1.4066,1.4066,1.4066,1.4066,0
2015-05-19,1.4066,1.4066,1.4066,1.4066,10000
2015-05-18,1.4000,1.4000,1.4000,1.4000,0
2015-05-15,1.4000,1.4000,1.4000,1.4000,0
2015-05-14,1.4000,1.4000,1.4000,1.4000,13000
2015-05-13,1.4000,1.4000,1.4000,1.4000,11000
2015-05-12,1.4100,1.4100,1.4100,1.4100,0
2015-05-11,1.4100,1.4100,1.4100,1.4100,0
2015-05-08,1.4100,1.4100,1.4100,1.4100,0
2015-05-07,1.4100,1.4100,1.4100,1.4100,0
2015-05-06,1.4100,1.4100,1.4100,1.4100,0
2015-05-05,1.4100,1.4100,1.4100,1.4100,0
2015-05-04,1.4100,1.4100,1.4100,1.4100,4000
2015-05-01,1.4000,1.4000,1.4000,1.4000,4000
2015-04-30,1.4400,1.4400,1.4400,1.4400,0
2015-04-29,1.4400,1.4400,1.4400,1.4400,0
2015-04-28,1.4400,1.4400,1.4400,1.4400,0
2015-04-27,1.4400,1.4400,1.4400,1.4400,100
2015-04-24,1.4200,1.4200,1.4200,1.4200,0
2015-04-23,1.4200,1.4200,1.4200,1.4200,0
2015-04-22,1.4200,1.4200,1.4200,1.4200,0
2015-04-21,1.4200,1.4200,1.4200,1.4200,200
2015-04-20,1.4115,1.4115,1.4115,1.4115,0
2015-04-17,1.4115,1.4115,1.4115,1.4115,0
2015-04-16,1.4115,1.4115,1.4115,1.4115,4500
2015-04-15,1.4100,1.4300,1.4100,1.4300,0
2015-04-14,1.4100,1.4300,1.4100,1.4300,0
2015-04-13,1.4100,1.4300,1.4100,1.4300,0
2015-04-10,1.4100,1.4300,1.4100,1.4300,0
2015-04-09,1.4100,1.4300,1.4100,1.4300,0
2015-04-08,1.4100,1.4300,1.4100,1.4300,0
2015-04-07,1.4100,1.4300,1.4100,1.4300,0
2015-04-06,1.4100,1.4300,1.4100,1.4300,30700
2015-04-02,1.3875,1.3875,1.3875,1.3875,50000
2015-04-01,1.3875,1.3875,1.3875,1.3875,0
2015-03-31,1.3875,1.3875,1.3875,1.3875,0
2015-03-30,1.3875,1.3875,1.3875,1.3875,0
2015-03-27,1.3875,1.3875,1.3875,1.3875,0
2015-03-26,1.3875,1.3875,1.3875,1.3875,0
2015-03-25,1.3875,1.3875,1.3875,1.3875,0
2015-03-24,1.3875,1.3875,1.3875,1.3875,750
2015-03-23,1.3875,1.3875,1.3875,1.3875,0
2015-03-20,1.3875,1.3875,1.3875,1.3875,1000
2015-03-19,1.4080,1.4080,1.3900,1.3900,0
2015-03-18,1.4080,1.4080,1.3900,1.3900,0
2015-03-17,1.4080,1.4080,1.3900,1.3900,1200
2015-03-16,1.4080,1.4080,1.3900,1.3900,0
2015-03-13,1.4080,1.4080,1.3900,1.3900,0
2015-03-12,1.4080,1.4080,1.3900,1.3900,0
2015-03-11,1.4080,1.4080,1.3900,1.3900,15250
2015-03-10,1.4000,1.4000,1.4000,1.4000,0
2015-03-09,1.4000,1.4000,1.4000,1.4000,6000
2015-03-06,1.4500,1.4500,1.3800,1.3800,30600
2015-03-05,1.4230,1.4230,1.4230,1.4230,0
2015-03-04,1.4230,1.4230,1.4230,1.4230,0
2015-03-03,1.4230,1.4230,1.4230,1.4230,0
2015-03-02,1.4230,1.4230,1.4230,1.4230,0
2015-02-27,1.4230,1.4230,1.4230,1.4230,0
2015-02-26,1.4230,1.4230,1.4230,1.4230,13000
2015-02-25,1.4230,1.4230,1.4230,1.4230,0
2015-02-24,1.4230,1.4230,1.4230,1.4230,0
2015-02-23,1.4230,1.4230,1.4230,1.4230,12200
2015-02-20,1.5400,1.5400,1.5400,1.5400,0
2015-02-19,1.5400,1.5400,1.5400,1.5400,0
2015-02-18,1.5400,1.5400,1.5400,1.5400,0
2015-02-17,1.5400,1.5400,1.5400,1.5400,0
2015-02-13,1.5400,1.5400,1.5400,1.5400,0
2015-02-12,1.5400,1.5400,1.5400,1.5400,0
2015-02-11,1.5400,1.5400,1.5400,1.5400,0
2015-02-10,1.5400,1.5400,1.5400,1.5400,0
2015-02-09,1.5400,1.5400,1.5400,1.5400,0
2015-02-06,1.5400,1.5400,1.5400,1.5400,0
2015-02-05,1.5400,1.5400,1.5400,1.5400,0
2015-02-04,1.5400,1.5400,1.5400,1.5400,5000
2015-02-03,1.5800,1.5800,1.5500,1.5500,0
2015-02-02,1.5800,1.5800,1.5500,1.5500,0
2015-01-30,1.5800,1.5800,1.5500,1.5500,0
2015-01-29,1.5800,1.5800,1.5500,1.5500,6000
2015-01-28,1.5310,1.5600,1.5310,1.5600,7200
2015-01-27,1.4650,1.4650,1.4650,1.4650,0
2015-01-26,1.4650,1.4650,1.4650,1.4650,0
2015-01-23,1.4650,1.4650,1.4650,1.4650,0
2015-01-22,1.4650,1.4650,1.4650,1.4650,0
2015-01-21,1.4650,1.4650,1.4650,1.4650,0
2015-01-20,1.4650,1.4650,1.4650,1.4650,3957
2015-01-16,1.4300,1.4300,1.4300,1.4300,0
2015-01-15,1.4300,1.4300,1.4300,1.4300,0
2015-01-14,1.4300,1.4300,1.4300,1.4300,0
2015-01-13,1.4300,1.4300,1.4300,1.4300,11000
2015-01-12,1.4335,1.4335,1.4335,1.4335,0
2015-01-09,1.4335,1.4335,1.4335,1.4335,0
2015-01-08,1.4335,1.4335,1.4335,1.4335,138
2015-01-07,1.3935,1.4350,1.3935,1.4000,24985
2015-01-06,1.3990,1.3990,1.3990,1.3990,1000
2015-01-05,1.4200,1.4200,1.4200,1.4200,0
2015-01-02,1.4200,1.4200,1.4200,1.4200,0
2014-12-31,1.4200,1.4200,1.4200,1.4200,30000
2014-12-30,1.4430,1.4430,1.4430,1.4430,11000
2014-12-29,1.4430,1.4430,1.4430,1.4430,11000
2014-12-26,1.4430,1.4430,1.4430,1.4430,0
2014-12-24,1.4430,1.4430,1.4430,1.4430,0
2014-12-23,1.4430,1.4430,1.4430,1.4430,0
2014-12-22,1.4430,1.4430,1.4430,1.4430,0
2014-12-19,1.4430,1.4430,1.4430,1.4430,0
2014-12-18,1.4430,1.4430,1.4430,1.4430,0
2014-12-17,1.4430,1.4430,1.4430,1.4430,0
2014-12-16,1.4430,1.4430,1.4430,1.4430,0
2014-12-15,1.4430,1.4430,1.4430,1.4430,0
2014-12-12,1.4430,1.4430,1.4430,1.4430,15000
2014-12-11,1.4430,1.4430,1.4430,1.4430,6000
2014-12-10,1.4399,1.4399,1.4300,1.4300,0
2014-12-09,1.4399,1.4399,1.4300,1.4300,0
2014-12-08,1.4399,1.4399,1.4300,1.4300,9000
2014-12-05,1.4399,1.4399,1.4300,1.4300,6000
2014-12-04,1.4700,1.4700,1.4700,1.4700,0
2014-12-03,1.4700,1.4700,1.4700,1.4700,0
2014-12-02,1.4700,1.4700,1.4700,1.4700,20000
2014-12-01,1.5000,1.5000,1.5000,1.5000,0
2014-11-28,1.5000,1.5000,1.5000,1.5000,0
2014-11-26,1.5000,1.5000,1.5000,1.5000,0
2014-11-25,1.5000,1.5000,1.5000,1.5000,0
2014-11-24,1.5000,1.5000,1.5000,1.5000,0
2014-11-21,1.5000,1.5000,1.5000,1.5000,2000
2014-11-20,1.4578,1.4578,1.4578,1.4578,27000
2014-11-19,1.4675,1.4675,1.4675,1.4675,0
2014-11-18,1.4675,1.4675,1.4675,1.4675,0
2014-11-17,1.4675,1.4675,1.4675,1.4675,20
2014-11-14,1.4675,1.4675,1.4675,1.4675,0
2014-11-13,1.4675,1.4675,1.4675,1.4675,0
2014-11-12,1.4675,1.4675,1.4675,1.4675,100
2014-11-11,1.5400,1.5400,1.5200,1.5200,0
2014-11-10,1.5400,1.5400,1.5200,1.5200,0
2014-11-07,1.5400,1.5400,1.5200,1.5200,0
2014-11-06,1.5400,1.5400,1.5200,1.5200,0
2014-11-05,1.5400,1.5400,1.5200,1.5200,0
2014-11-04,1.5400,1.5400,1.5200,1.5200,0
2014-11-03,1.5400,1.5400,1.5200,1.5200,0
2014-10-31,1.5400,1.5400,1.5200,1.5200,10500
2014-10-30,1.4715,1.4715,1.4715,1.4715,0
2014-10-29,1.4715,1.4715,1.4715,1.4715,0
2014-10-28,1.4715,1.4715,1.4715,1.4715,0
2014-10-27,1.4715,1.4715,1.4715,1.4715,0
2014-10-24,1.4715,1.4715,1.4715,1.4715,0
2014-10-23,1.4601,1.4601,1.4600,1.4600,6000
2014-10-22,1.4715,1.4715,1.4715,1.4715,1
2014-10-21,1.4715,1.4715,1.4715,1.4715,0
2014-10-20,1.4715,1.4715,1.4715,1.4715,925
2014-10-17,1.4230,1.4230,1.4230,1.4230,0
2014-10-16,1.4230,1.4230,1.4230,1.4230,3000
2014-10-15,1.4330,1.4330,1.4330,1.4330,0
2014-10-14,1.4330,1.4330,1.4330,1.4330,0
2014-10-13,1.4330,1.4330,1.4330,1.4330,2000
2014-10-10,1.4290,1.4290,1.4290,1.4290,2000
2014-10-09,1.4400,1.4400,1.4400,1.4400,14000
2014-10-08,1.4500,1.4500,1.4500,1.4500,1100
2014-10-07,1.4000,1.4000,1.4000,1.4000,0
2014-10-06,1.4000,1.4000,1.4000,1.4000,0
2014-10-03,1.4000,1.4000,1.4000,1.4000,26000
2014-10-02,1.4000,1.4000,1.4000,1.4000,21000
2014-10-01,1.4000,1.4000,1.4000,1.4000,0
2014-09-30,1.4000,1.4000,1.4000,1.4000,900
2014-09-29,1.3900,1.3900,1.3900,1.3900,14500
2014-09-26,1.4100,1.4100,1.4100,1.4100,15000
2014-09-25,1.4000,1.4085,1.4000,1.4085,20300
2014-09-24,1.3700,1.3700,1.3700,1.3700,20000
2014-09-23,1.3900,1.3900,1.3900,1.3900,0
2014-09-22,1.3700,1.3700,1.3700,1.3700,11990
2014-09-19,1.3700,1.3700,1.3700,1.3700,0
2014-09-18,1.3700,1.3700,1.3700,1.3700,20000
2014-09-17,1.3800,1.3800,1.3800,1.3800,0
2014-09-16,1.3600,1.3600,1.3600,1.3600,0
2014-09-15,1.3600,1.3600,1.3600,1.3600,10500
2014-09-12,1.3800,1.3800,1.3800,1.3800,39000
2014-09-11,1.4200,1.4200,1.4200,1.4200,0
2014-09-10,1.3800,1.3800,1.3800,1.3800,0
2014-09-09,1.3800,1.3800,1.3800,1.3800,0
2014-09-08,1.4200,1.4200,1.4200,1.4200,0
2014-09-05,1.4200,1.4200,1.4200,1.4200,0
2014-09-04,1.4200,1.4200,1.4200,1.4200,0
2014-09-03,1.4200,1.4200,1.4200,1.4200,0
2014-09-02,1.4200,1.4200,1.4200,1.4200,0
2014-08-29,1.4200,1.4200,1.4200,1.4200,0
2014-08-28,1.4200,1.4200,1.4200,1.4200,0
2014-08-27,1.4200,1.4200,1.4200,1.4200,0
2014-08-26,1.4200,1.4200,1.4200,1.4200,0
2014-08-25,1.4200,1.4200,1.4200,1.4200,3750
2014-08-22,1.4200,1.4200,1.4200,1.4200,0
2014-08-21,1.4200,1.4200,1.4200,1.4200,100
2014-08-20,1.3830,1.3830,1.3830,1.3830,0
2014-08-19,1.3830,1.3830,1.3830,1.3830,0
2014-08-18,1.3830,1.3830,1.3830,1.3830,0
2014-08-15,1.3830,1.3830,1.3830,1.3830,0
2014-08-14,1.3830,1.3830,1.3830,1.3830,425
2014-08-13,1.3700,1.3700,1.3700,1.3700,10000
2014-08-12,1.4000,1.4000,1.4000,1.4000,0
2014-08-11,1.4000,1.4000,1.4000,1.4000,0
2014-08-08,1.4000,1.4000,1.4000,1.4000,0
2014-08-07,1.4000,1.4000,1.4000,1.4000,0
2014-08-06,1.4000,1.4000,1.4000,1.4000,9200
2014-08-05,1.3830,1.3830,1.3800,1.3800,4425
2014-08-04,1.3800,1.3800,1.3800,1.3800,0
2014-08-01,1.3800,1.3800,1.3800,1.3800,0
2014-07-31,1.3800,1.3800,1.3800,1.3800,0
2014-07-30,1.3800,1.3800,1.3800,1.3800,97000
2014-07-29,1.3800,1.3800,1.3800,1.3800,0
2014-07-28,1.3800,1.3800,1.3800,1.3800,10000
2014-07-25,1.4000,1.4000,1.4000,1.4000,0
2014-07-24,1.4000,1.4000,1.4000,1.4000,0
2014-07-23,1.4000,1.4000,1.4000,1.4000,0
2014-07-22,1.4000,1.4000,1.4000,1.4000,1500
2014-07-21,1.4400,1.4400,1.4400,1.4400,0
2014-07-18,1.4400,1.4400,1.4400,1.4400,0
2014-07-17,1.4400,1.4400,1.4400,1.4400,0
2014-07-16,1.4400,1.4400,1.4400,1.4400,0
2014-07-15,1.4400,1.4400,1.4400,1.4400,0
2014-07-14,1.4400,1.4400,1.4400,1.4400,0
2014-07-11,1.4400,1.4400,1.4400,1.4400,0
2014-07-10,1.4400,1.4400,1.4400,1.4400,0
2014-07-09,1.4400,1.4400,1.4400,1.4400,0
2014-07-08,1.4400,1.4400,1.4400,1.4400,0
2014-07-07,1.4400,1.4400,1.4400,1.4400,0
2014-07-03,1.4400,1.4400,1.4400,1.4400,0
2014-07-02,1.4400,1.4400,1.4400,1.4400,500
2014-07-01,1.4400,1.4400,1.4380,1.4380,0
2014-06-30,1.4400,1.4400,1.4380,1.4380,0
2014-06-27,1.4400,1.4400,1.4380,1.4380,104610
2014-06-26,1.4400,1.4400,1.4380,1.4380,0
2014-06-25,1.4400,1.4400,1.4380,1.4380,0
2014-06-24,1.4400,1.4400,1.4380,1.4380,2120
2014-06-23,1.4100,1.4100,1.3845,1.3845,1000
2014-06-20,1.4100,1.4100,1.3845,1.3845,0
2014-06-19,1.4100,1.4100,1.3845,1.3845,0
2014-06-18,1.4100,1.4100,1.3845,1.3845,8100
2014-06-17,1.3200,1.3200,1.3200,1.3200,0
2014-06-16,1.3201,1.3350,1.3200,1.3200,16629
2014-06-13,1.3100,1.3100,1.3100,1.3100,19431
2014-06-12,1.3500,1.3500,1.3500,1.3500,0
2014-06-11,1.3500,1.3500,1.3500,1.3500,33000
2014-06-10,1.3500,1.3500,1.3500,1.3500,1250
2014-06-09,1.3301,1.3301,1.3300,1.3300,14000
2014-06-06,1.2900,1.2900,1.2900,1.2900,0
2014-06-05,1.2900,1.2900,1.2900,1.2900,5000
2014-06-04,1.3000,1.3000,1.3000,1.3000,1318
2014-06-03,1.2900,1.3000,1.2900,1.3000,322950
2014-06-02,1.2900,1.2900,1.2900,1.2900,428
2014-05-30,1.3370,1.3370,1.3370,1.3370,230
2014-05-29,1.3300,1.3385,1.3300,1.3385,22010
2014-05-28,1.2700,1.2900,1.2200,1.2900,1700
2014-05-27,1.2098,1.2098,1.1900,1.1900,0
2014-05-23,1.2098,1.2098,1.1900,1.1900,11200
2014-05-22,1.2299,1.2300,1.2299,1.2300,200
2014-05-21,1.2000,1.2000,1.2000,1.2000,5000
2014-05-20,1.1700,1.1700,1.1700,1.1700,0
2014-05-19,1.1600,1.1700,1.1600,1.1700,14100
2014-05-16,1.1100,1.1100,1.1100,1.1100,0
2014-05-15,1.1110,1.1110,1.1100,1.1100,14000
2014-05-14,1.1232,1.1232,1.1232,1.1232,0
2014-05-13,1.1232,1.1232,1.1232,1.1232,0
2014-05-12,1.1232,1.1232,1.1232,1.1232,0
2014-05-09,1.1232,1.1232,1.1232,1.1232,0
2014-05-08,1.1232,1.1232,1.1232,1.1232,0
2014-05-07,1.1232,1.1232,1.1232,1.1232,0
2014-05-06,1.1232,1.1232,1.1232,1.1232,0
2014-05-05,1.1232,1.1232,1.1232,1.1232,0
2014-05-02,1.1232,1.1232,1.1232,1.1232,200
2014-05-01,1.0890,1.0890,1.0890,1.0890,0
2014-04-30,1.0890,1.0890,1.0890,1.0890,0
2014-04-29,1.0890,1.0890,1.0890,1.0890,0
2014-04-28,1.0890,1.0890,1.0890,1.0890,0
2014-04-25,1.0890,1.0890,1.0890,1.0890,8000
2014-04-24,1.0730,1.0730,1.0730,1.0730,0
2014-04-23,1.0730,1.0730,1.0730,1.0730,3000
2014-04-22,1.0600,1.0600,1.0600,1.0600,0
2014-04-21,1.0600,1.0600,1.0600,1.0600,0
2014-04-17,1.0600,1.0600,1.0600,1.0600,0
2014-04-16,1.0600,1.0600,1.0600,1.0600,0
2014-04-15,1.0600,1.0600,1.0600,1.0600,0
2014-04-14,1.0600,1.0600,1.0600,1.0600,0
2014-04-11,1.0600,1.0600,1.0600,1.0600,400
2014-04-10,1.0500,1.0500,1.0500,1.0500,0
2014-04-09,1.0500,1.0500,1.0500,1.0500,0
2014-04-08,1.0500,1.0500,1.0500,1.0500,0
2014-04-07,1.0500,1.0500,1.0500,1.0500,0
2014-04-04,1.0500,1.0500,1.0500,1.0500,10000
2014-04-03,1.0500,1.0500,1.0500,1.0500,6000
2014-04-02,1.0700,1.0700,1.0700,1.0700,0
2014-04-01,1.0700,1.0700,1.0700,1.0700,0
2014-03-31,1.0700,1.0700,1.0700,1.0700,1031
2014-03-28,1.0400,1.0400,1.0400,1.0400,0
2014-03-27,1.0400,1.0400,1.0400,1.0400,0
2014-03-26,1.0400,1.0400,1.0400,1.0400,2000
2014-03-25,1.0100,1.0100,1.0100,1.0100,0
2014-03-24,1.0100,1.0100,1.0100,1.0100,0
2014-03-21,1.0100,1.0100,1.0100,1.0100,2000
2014-03-20,1.0300,1.0300,1.0200,1.0200,46450
2014-03-19,1.0350,1.0350,1.0350,1.0350,2000
2014-03-18,1.0200,1.0200,1.0200,1.0200,0
2014-03-17,1.0200,1.0200,1.0200,1.0200,0
2014-03-14,1.0200,1.0200,1.0200,1.0200,0
2014-03-13,1.0200,1.0200,1.0200,1.0200,0
2014-03-12,1.0200,1.0200,1.0200,1.0200,20200
2014-03-11,1.0200,1.0200,1.0200,1.0200,0
2014-03-10,1.0200,1.0200,1.0200,1.0200,0
2014-03-07,1.0200,1.0200,1.0200,1.0200,0
2014-03-06,1.0200,1.0200,1.0200,1.0200,14000
2014-03-05,1.0200,1.0300,1.0200,1.0300,0
2014-03-04,1.0200,1.0300,1.0200,1.0300,0
2014-03-03,1.0200,1.0300,1.0200,1.0300,0
2014-02-28,1.0200,1.0300,1.0200,1.0300,0
2014-02-27,1.0200,1.0300,1.0200,1.0300,0
2014-02-26,1.0200,1.0300,1.0200,1.0300,0
2014-02-25,1.0200,1.0300,1.0200,1.0300,16000
2014-02-24,1.0300,1.0300,1.0300,1.0300,0
2014-02-21,1.0300,1.0300,1.0300,1.0300,0
2014-02-20,1.0300,1.0300,1.0300,1.0300,0
2014-02-19,1.0300,1.0300,1.0300,1.0300,10000
2014-02-18,1.0500,1.0500,1.0500,1.0500,2281
2014-02-14,1.0500,1.0500,1.0500,1.0500,2994
2014-02-13,1.0300,1.0300,1.0300,1.0300,0
2014-02-12,1.0300,1.0300,1.0300,1.0300,21800
2014-02-11,1.0300,1.0300,1.0300,1.0300,0
2014-02-10,1.0300,1.0300,1.0300,1.0300,0
2014-02-07,1.0300,1.0300,1.0300,1.0300,818
2014-02-06,1.0200,1.0200,1.0200,1.0200,0
2014-02-05,1.0200,1.0200,1.0200,1.0200,8100
2014-02-04,1.0300,1.0300,1.0300,1.0300,5000
2014-02-03,1.0200,1.0200,1.0200,1.0200,0
2014-01-31,1.0200,1.0200,1.0200,1.0200,24000
2014-01-30,1.0300,1.0300,1.0300,1.0300,0
2014-01-29,1.0300,1.0300,1.0300,1.0300,0
2014-01-28,1.0300,1.0300,1.0300,1.0300,15000
2014-01-27,1.0200,1.0200,1.0200,1.0200,0
2014-01-24,1.0200,1.0200,1.0200,1.0200,0
2014-01-23,1.0200,1.0200,1.0200,1.0200,0
2014-01-22,1.0200,1.0200,1.0200,1.0200,0
2014-01-21,1.0200,1.0200,1.0200,1.0200,8000
2014-01-17,1.0200,1.0200,1.0200,1.0200,8000
2014-01-16,1.0300,1.0300,1.0300,1.0300,0
2014-01-15,1.0300,1.0300,1.0300,1.0300,7000
2014-01-14,1.0400,1.0400,1.0400,1.0400,0
2014-01-13,1.0400,1.0400,1.0400,1.0400,1500
2014-01-10,1.0400,1.0401,1.0400,1.0400,5500
2014-01-09,1.0400,1.0400,1.0400,1.0400,0
2014-01-08,1.0400,1.0400,1.0400,1.0400,0
2014-01-07,1.0400,1.0400,1.0400,1.0400,0
2014-01-06,1.0400,1.0400,1.0400,1.0400,0
2014-01-03,1.0400,1.0400,1.0400,1.0400,25000
2014-01-02,1.0200,1.0301,1.0200,1.0200,0
2013-12-31,1.0200,1.0301,1.0200,1.0200,25000
2013-12-30,1.0200,1.0200,1.0200,1.0200,3000
2013-12-27,0.9900,0.9900,0.9900,0.9900,0
2013-12-26,0.9900,0.9900,0.9900,0.9900,0
2013-12-24,0.9900,0.9900,0.9900,0.9900,0
2013-12-23,0.9900,0.9900,0.9900,0.9900,0
2013-12-20,0.9900,0.9900,0.9900,0.9900,0
2013-12-19,0.9900,0.9900,0.9900,0.9900,0
2013-12-18,0.9900,0.9900,0.9900,0.9900,15000
2013-12-17,1.0500,1.0500,1.0500,1.0500,0
2013-12-16,1.0500,1.0500,1.0500,1.0500,0
2013-12-13,1.0500,1.0500,1.0500,1.0500,0
2013-12-12,1.0500,1.0500,1.0500,1.0500,0
2013-12-11,1.0500,1.0500,1.0500,1.0500,0
2013-12-10,1.0500,1.0500,1.0500,1.0500,0
2013-12-09,1.0500,1.0500,1.0500,1.0500,0
2013-12-06,1.0500,1.0500,1.0500,1.0500,4000
2013-12-05,1.0300,1.0300,1.0000,1.0000,31250
2013-12-04,1.0380,1.0380,1.0380,1.0380,1000
2013-12-03,1.0300,1.0300,1.0100,1.0100,14320
2013-12-02,1.0000,1.0000,1.0000,1.0000,9000
2013-11-29,1.0100,1.0100,1.0100,1.0100,0
2013-11-27,1.0100,1.0100,1.0100,1.0100,0
2013-11-26,1.0100,1.0100,1.0100,1.0100,0
2013-11-25,1.0100,1.0100,1.0100,1.0100,0
2013-11-22,1.0100,1.0100,1.0100,1.0100,0
2013-11-21,1.0100,1.0100,1.0100,1.0100,4000
2013-11-20,1.0300,1.0500,1.0300,1.0500,0
2013-11-19,1.0300,1.0500,1.0300,1.0500,0
2013-11-18,1.0300,1.0500,1.0300,1.0500,0
2013-11-15,1.0300,1.0500,1.0300,1.0500,0
2013-11-14,1.0300,1.0500,1.0300,1.0500,0
2013-11-13,1.0300,1.0500,1.0300,1.0500,0
2013-11-12,1.0300,1.0500,1.0300,1.0500,0
2013-11-11,1.0300,1.0500,1.0300,1.0500,0
2013-11-08,1.0300,1.0500,1.0300,1.0500,0
2013-11-07,1.0300,1.0500,1.0300,1.0500,0
2013-11-06,1.0300,1.0500,1.0300,1.0500,5845
2013-11-05,1.0200,1.0300,1.0200,1.0300,0
2013-11-04,1.0200,1.0300,1.0200,1.0300,0
2013-11-01,1.0200,1.0300,1.0200,1.0300,1100
2013-10-31,1.0450,1.0450,1.0300,1.0300,15000
2013-10-30,1.0500,1.0500,1.0400,1.0400,11200
2013-10-29,1.0100,1.0100,1.0100,1.0100,0
2013-10-28,1.0100,1.0100,1.0100,1.0100,6000
2013-10-25,1.0400,1.0400,1.0400,1.0400,4200
2013-10-24,1.0200,1.0200,1.0100,1.0100,6000
2013-10-23,1.0000,1.0000,1.0000,1.0000,17000
2013-10-22,1.0300,1.0300,1.0100,1.0100,42200
2013-10-21,1.0000,1.0000,1.0000,1.0000,11000
2013-10-18,0.9900,0.9900,0.9900,0.9900,0
2013-10-17,0.9900,0.9900,0.9900,0.9900,0
2013-10-16,0.9900,0.9900,0.9900,0.9900,0
2013-10-15,0.9900,0.9900,0.9900,0.9900,0
2013-10-14,0.9900,0.9900,0.9900,0.9900,6000
2013-10-11,0.9900,0.9900,0.9900,0.9900,0
2013-10-10,0.9900,0.9900,0.9900,0.9900,21000
2013-10-09,0.9800,0.9800,0.9800,0.9800,14000
2013-10-08,1.0000,1.0000,1.0000,1.0000,5000
2013-10-07,0.9900,0.9900,0.9900,0.9900,0
2013-10-04,0.9900,0.9900,0.9900,0.9900,7000
2013-10-03,1.0000,1.0000,1.0000,1.0000,0
2013-10-02,1.0000,1.0000,1.0000,1.0000,0
2013-10-01,1.0000,1.0000,1.0000,1.0000,0
2013-09-30,1.0000,1.0000,1.0000,1.0000,0
2013-09-27,1.0000,1.0000,1.0000,1.0000,0
2013-09-26,1.0000,1.0000,1.0000,1.0000,7000
2013-09-25,1.0000,1.0000,1.0000,1.0000,0
2013-09-24,1.0000,1.0000,1.0000,1.0000,18000
2013-09-23,0.9700,0.9700,0.9700,0.9700,0
2013-09-20,0.9700,0.9700,0.9700,0.9700,0
2013-09-19,0.9700,0.9700,0.9700,0.9700,0
2013-09-18,0.9700,0.9700,0.9700,0.9700,0
2013-09-17,0.9700,0.9700,0.9700,0.9700,0
2013-09-16,0.9700,0.9700,0.9700,0.9700,0
2013-09-13,0.9700,0.9700,0.9700,0.9700,3061
2013-09-12,0.9800,0.9800,0.9800,0.9800,0
2013-09-11,0.9800,0.9800,0.9800,0.9800,1000
2013-09-10,0.9700,0.9700,0.9700,0.9700,0
2013-09-09,0.9700,0.9700,0.9700,0.9700,0
2013-09-06,0.9700,0.9700,0.9700,0.9700,0
2013-09-05,0.9700,0.9700,0.9700,0.9700,0
2013-09-04,0.9700,0.9700,0.9700,0.9700,0
2013-09-03,0.9700,0.9700,0.9700,0.9700,3909
2013-08-30,1.0100,1.0100,1.0100,1.0100,0
2013-08-29,1.0100,1.0100,1.0100,1.0100,0
2013-08-28,1.0100,1.0100,1.0100,1.0100,0
2013-08-27,1.0100,1.0100,1.0100,1.0100,0
2013-08-26,1.0100,1.0100,1.0100,1.0100,0
2013-08-23,1.0100,1.0100,1.0100,1.0100,0
2013-08-22,1.0100,1.0100,1.0100,1.0100,0
2013-08-21,1.0100,1.0100,1.0100,1.0100,0
2013-08-20,1.0100,1.0100,1.0100,1.0100,0
2013-08-19,1.0100,1.0100,1.0100,1.0100,0
2013-08-16,1.0100,1.0100,1.0100,1.0100,1000
2013-08-15,1.0100,1.0100,1.0100,1.0100,0
2013-08-14,1.0100,1.0100,1.0100,1.0100,0
2013-08-13,1.0100,1.0100,1.0100,1.0100,0
2013-08-12,1.0100,1.0100,1.0100,1.0100,18000
2013-08-09,1.0200,1.0200,1.0200,1.0200,0
2013-08-08,1.0100,1.0200,1.0100,1.0200,18300
2013-08-07,1.0100,1.0100,1.0100,1.0100,1000
2013-08-06,1.0100,1.0100,1.0100,1.0100,0
2013-08-05,1.0100,1.0100,1.0100,1.0100,3000
2013-08-02,1.0000,1.0000,1.0000,1.0000,12932
2013-08-01,1.0000,1.0000,1.0000,1.0000,0
2013-07-31,1.0000,1.0000,1.0000,1.0000,0
2013-07-30,1.0000,1.0000,1.0000,1.0000,0
2013-07-29,1.0000,1.0000,1.0000,1.0000,0
2013-07-26,1.0000,1.0000,1.0000,1.0000,0
2013-07-25,1.0000,1.0000,1.0000,1.0000,0
2013-07-24,1.0000,1.0000,1.0000,1.0000,1000
2013-07-23,1.0000,1.0000,1.0000,1.0000,0
2013-07-22,1.0000,1.0000,1.0000,1.0000,3000
2013-07-19,1.0127,1.0159,0.9970,1.0159,0
2013-07-18,1.0127,1.0159,0.9970,1.0159,0
2013-07-17,1.0127,1.0159,0.9970,1.0159,0
2013-07-16,1.0127,1.0159,0.9970,1.0159,42000
2013-07-15,0.9900,0.9900,0.9900,0.9900,0
2013-07-12,1.0025,1.0025,0.9900,0.9900,29000
2013-07-11,0.9700,0.9700,0.9700,0.9700,0
2013-07-10,0.9700,0.9700,0.9700,0.9700,0
2013-07-09,0.9700,0.9700,0.9700,0.9700,0
